set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
development,loop_break_01,wall_target,harmonic,centroid,removed,0.05,23.47631866240606,11.956302425404363,inf,8.751223869637842,10.168523738220482,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,as_is,0.1,19.37178884738083,12.507706806281204,inf,20.762697597126703,24.562044827527444,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,removed,0.1,24.732225683576647,12.373684290392454,inf,8.733184163487257,10.168523738220482,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,as_is,0.2,19.980508388994078,14.042917458238723,inf,20.647900008677432,24.562044827527444,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,centroid,removed,0.2,26.81886891099373,13.735018143737133,inf,8.700157876058357,10.168523738220482,1.0010249694429725,0.7418382337160727,0.15450000000000053,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,as_is,0.025,21.07312023110321,7.589061521468416,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,removed,0.025,9.959282427773296,11.058347056020901,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,as_is,0.05,22.73816998468654,10.765266078854975,10.455,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,removed,0.05,11.998648471657472,14.11865346158946,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,as_is,0.1,26.93936434076679,17.678231500772604,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,removed,0.1,17.85694634168662,23.4861045738228,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,as_is,0.2,51.65729402493739,42.163021458381095,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,centroid,removed,0.2,47.49126695482721,46.71809151557483,inf,nan,nan,nan,0.32939972434374365,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,as_is,0.025,20.373469391068774,7.473699576836566,inf,74.29505726474643,74.37235981511728,1.0738611577128718,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,removed,0.025,9.700374123988066,9.714058777777282,inf,63.76791636259,68.51828633544724,1.0738611577128718,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,as_is,0.05,21.013589515217166,9.134238515661842,inf,74.28755715270964,74.37235981511728,1.0738594727393125,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,removed,0.05,11.53339213926039,10.904925183437241,inf,63.71372458341392,68.51828633544724,1.0738594727393125,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,as_is,0.1,23.44223217969653,14.098597768068263,inf,74.24890447814875,74.37235981511728,1.0730030976926577,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,removed,0.1,17.556859515440642,16.85510013942525,inf,63.67943917818323,68.51828633544724,1.0730030976926577,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,as_is,0.2,35.4042167552508,25.96916864067024,inf,74.120948477604,74.37235981511728,1.071948833989898,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,centroid,removed,0.2,32.591381935022305,27.262483729514997,inf,63.74162285836475,68.51828633544724,1.071948833989898,0.39706181820088177,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,as_is,0.025,23.082131638901664,10.265691246324522,10.365,66.86300511799203,65.56045555964732,0.8741944614727745,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,removed,0.025,14.942152447781535,12.963457340659609,inf,64.3545659879358,60.035555299010426,0.8741944614727745,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,as_is,0.05,26.7513405428278,14.030711155306744,inf,66.90871385629416,65.56045555964732,0.8746057450116679,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,removed,0.05,20.410639892726387,15.324888516602423,inf,64.38103884105314,60.035555299010426,0.8746057450116679,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,as_is,0.1,33.40780867474993,23.616069604058882,inf,66.9405484631256,65.56045555964732,0.8755468410567933,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,removed,0.1,32.403727700458354,24.946862940426385,inf,64.51460751070258,60.035555299010426,0.8755468410567933,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,as_is,0.2,56.66848887644095,47.06131876163226,inf,67.01052130122682,65.56045555964732,0.877335555561106,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,centroid,removed,0.2,56.311463699226046,44.808413172567015,inf,64.65209260721133,60.035555299010426,0.877335555561106,0.27039968518895624,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,as_is,0.025,19.598682590556727,16.44606860615852,inf,31.79890198251214,39.10765182165589,0.4803545514293703,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,removed,0.025,16.619292347336028,15.476685277720435,inf,26.06686473720447,30.678918697221537,0.4803545514293703,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,as_is,0.05,20.009639021858504,16.1325337649515,inf,31.691213600410553,39.10765182165589,0.4801069230165476,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,removed,0.05,16.7317825937399,17.16126940231819,inf,26.05907262204343,30.678918697221537,0.4801069230165476,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,as_is,0.1,20.467184978415332,18.98773314627322,inf,31.65242204426733,39.10765182165589,0.47984862320994115,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,removed,0.1,18.40049373922,19.11396386957288,inf,26.04931352417779,30.678918697221537,0.47984862320994115,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,as_is,0.2,24.51609036995135,21.256581980696808,inf,31.540792822267054,39.10765182165589,0.4791340862518889,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,snn_phasemap,snn,removed,0.2,24.544135695111024,23.575563299732416,inf,26.042438261048794,30.678918697221537,0.4791340862518889,0.7040330577808345,0.5045000000000002,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,as_is,0.025,17.413989622981056,13.520078871541504,inf,17.717635853709993,28.25311797960866,0.4910221146731576,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,removed,0.025,16.221473890068804,13.64321641226808,inf,15.15982829729473,20.743619572550493,0.4910221146731576,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,as_is,0.05,17.071417620762418,14.271943009613127,inf,17.683158211922752,28.25311797960866,0.49080154922939506,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,removed,0.05,17.004335373543814,14.832386689631305,inf,15.145935989435028,20.743619572550493,0.49080154922939506,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,as_is,0.1,17.991661815222628,16.457701718680802,inf,17.582697715747443,28.25311797960866,0.4903642656574891,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,removed,0.1,18.514889993714082,16.120265548342097,inf,15.116345217933453,20.743619572550493,0.4903642656574891,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,as_is,0.2,21.34997986716909,18.962409658602176,inf,17.490943107331454,28.25311797960866,0.489630401023439,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,phasemap,snn,removed,0.2,20.16925131183246,16.53215955906219,inf,15.022692472371975,20.743619572550493,0.489630401023439,0.9783459281232783,0.17950000000000088,0.0,5004,0.0
development,loop_break_01,wall_target,kalman,snn,as_is,0.025,23.866279698442675,20.5575464232201,10.495000000000001,33.490964677252535,39.459155826508436,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,removed,0.025,21.28333123711143,20.356442434007167,10.495000000000001,27.922444794564413,31.399096116755253,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,as_is,0.05,27.334487128861518,23.844487844460193,inf,33.38896973708506,39.459155826508436,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,removed,0.05,25.025617356067055,25.13942357010948,inf,27.89248992529467,31.399096116755253,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,as_is,0.1,30.427464935824535,28.4931245644389,inf,33.33616067320639,39.459155826508436,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,removed,0.1,28.745359891303238,29.007596587238865,inf,27.799338855728415,31.399096116755253,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,as_is,0.2,22.470513796426776,20.65654510663127,inf,33.137553999743275,39.459155826508436,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,kalman,snn,removed,0.2,22.9534652779685,22.836714897932477,inf,27.633440375519072,31.399096116755253,0.5009060725207429,0.6155248895843187,0.0045000000000001705,45.56241101091697,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,as_is,0.025,16.59828903620145,14.850816914893619,inf,22.656828285955733,29.534061586295728,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,removed,0.025,20.599076657194267,13.321555426216097,inf,18.476321030678058,22.46752949633479,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,as_is,0.05,16.798380493136268,14.21350407777216,inf,22.61962986329071,29.534061586295728,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,removed,0.05,21.750464433163355,12.98779721066857,inf,18.455520264081905,22.46752949633479,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,as_is,0.1,17.637550370426744,14.006087315475924,inf,22.538228521605255,29.534061586295728,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,removed,0.1,22.70017338571362,13.382831253038557,inf,18.43475285443339,22.46752949633479,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,as_is,0.2,17.712402958835497,13.804842180579296,inf,22.36698095680894,29.534061586295728,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,harmonic,snn,removed,0.2,22.09415203629565,13.71571924357469,inf,18.301940874775482,22.46752949633479,0.5009060725207429,0.7660771768710214,0.37450000000000117,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,as_is,0.025,28.0397742267641,23.789630912063366,10.5,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,removed,0.025,25.881908422143827,24.449663131141573,10.5,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,as_is,0.05,34.54951392328427,30.30866209188577,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,removed,0.05,33.066445095889186,31.608491069755637,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,as_is,0.1,47.21640359200406,44.39791462040587,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,removed,0.1,45.173496501739955,45.7541362464171,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,as_is,0.2,82.5559222443612,70.71739255464888,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,constant_velocity,snn,removed,0.2,80.61375376677346,70.7360122814683,inf,nan,nan,nan,0.34134963439422056,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,as_is,0.025,28.240074914325056,24.87256303850664,inf,59.785385244808964,56.66973848924299,1.430293635236478,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,removed,0.025,27.289323913889195,24.221040238285426,inf,60.00700143114369,56.89385190721339,1.430293635236478,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,as_is,0.05,31.0626370596135,29.22828650763669,inf,60.011776009913824,56.66973848924299,1.430641173798072,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,removed,0.05,29.708244184063062,27.222244637281957,inf,60.12803703046791,56.89385190721339,1.430641173798072,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,as_is,0.1,38.586982741443585,37.94468957717659,inf,60.2397347718407,56.66973848924299,1.4315774063794853,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,removed,0.1,38.45113549520021,34.44374529382335,inf,60.25531751666201,56.89385190721339,1.4315774063794853,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,as_is,0.2,61.248969295132646,47.49927672451067,inf,60.70037948380741,56.66973848924299,1.432737178786456,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_two_layer,snn,removed,0.2,63.800097231966454,49.656949748856725,inf,60.40131370944798,56.89385190721339,1.432737178786456,0.4752424606965391,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,as_is,0.025,23.164201292321028,19.721136589866212,inf,58.33173198144107,55.55226256554873,0.8151988915130992,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,removed,0.025,21.260634835288336,19.223325659483557,inf,57.3731573378325,55.18429095751067,0.8151988915130992,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,as_is,0.05,27.708246212815776,24.03647236460854,inf,58.278326856738204,55.55226256554873,0.8154545149934022,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,removed,0.05,26.02724179768005,23.984422290154797,inf,57.2797168412755,55.18429095751067,0.8154545149934022,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,as_is,0.1,34.6014363482299,31.594819053560904,inf,58.11084865524184,55.55226256554873,0.8152090216495251,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,removed,0.1,34.757195197064185,30.60093038067369,inf,57.21329837403376,55.18429095751067,0.8152090216495251,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,as_is,0.2,57.79440706452238,45.116156099770926,inf,57.932609896483896,55.55226256554873,0.8139766873677313,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01,wall_target,snn_lmu,snn,removed,0.2,57.32713299823117,46.5319745821586,inf,57.028457319499374,55.18429095751067,0.8139766873677313,0.41210872448938635,inf,0.0,5004,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,as_is,0.025,21.054320408589653,8.559837934805596,10.36,38.85506892801804,42.03110502550332,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,removed,0.025,10.125833459456247,10.257504716203588,inf,26.241675306573583,27.191028664294084,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,as_is,0.05,21.443110350291185,11.088438589441477,10.36,38.85506892801804,42.03110502550332,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,removed,0.05,11.132744241461197,13.042512194787928,inf,26.241675306573583,27.191028664294084,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,as_is,0.1,23.8980848545762,14.69453071087306,inf,38.85506892801804,42.03110502550332,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,removed,0.1,14.86256548726789,17.119847182156995,inf,26.241675306573583,27.191028664294084,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,as_is,0.2,30.208940016320966,20.785687420930913,inf,38.85506892801804,42.03110502550332,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,centroid,removed,0.2,22.77783173323408,23.69823140493537,inf,26.241675306573583,27.191028664294084,0.49201180918380494,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,as_is,0.025,20.022102372002095,4.848208271320168,10.370000000000001,26.110055085981678,32.81475804680039,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,removed,0.025,9.79792969370661,9.94952757356335,inf,15.492800391909569,19.03039313199615,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,as_is,0.05,19.99219392625322,6.6679162590750565,10.370000000000001,26.110055085981678,32.81475804680039,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,removed,0.05,11.41044850485158,10.373223513340239,inf,15.492800391909569,19.03039313199615,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,as_is,0.1,20.843101422083485,9.636804597705634,inf,26.110055085981678,32.81475804680039,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,removed,0.1,13.376591592543338,13.974636673445712,inf,15.492800391909569,19.03039313199615,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,as_is,0.2,23.15974077590139,14.745906299366915,inf,26.110055085981678,32.81475804680039,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,phasemap,centroid,removed,0.2,18.90094441338966,16.091164858144918,inf,15.492800391909569,19.03039313199615,0.49759218432014174,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,as_is,0.025,20.36128009270024,6.420840385965967,10.455,31.709634614453854,38.29644224481206,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,removed,0.025,8.840733407257826,9.085297674476815,inf,16.834131564364526,23.733034433701185,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,as_is,0.05,20.712031695562516,6.515223797193229,inf,31.709634614453854,38.29644224481206,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,removed,0.05,9.908022199399568,11.21018461018178,inf,16.834131564364526,23.733034433701185,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,as_is,0.1,21.492962941960236,9.502996706693416,inf,31.709634614453854,38.29644224481206,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,removed,0.1,12.20047325397012,15.39331728301497,inf,16.834131564364526,23.733034433701185,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,as_is,0.2,22.01512017608821,15.059721448939426,inf,31.709634614453854,38.29644224481206,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,kalman,centroid,removed,0.2,15.896144693487013,17.50431546790285,10.290000000000001,16.834131564364526,23.733034433701185,1.000796779796515,nan,nan,40.00000000000085,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,as_is,0.025,18.54122711386357,12.305707317307732,inf,21.25358995373916,24.653181430885333,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,removed,0.025,22.608496257378363,11.505618214281185,inf,8.824181294863099,10.268735377092867,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,as_is,0.05,18.9543133929671,12.557247994635627,inf,21.25358995373916,24.653181430885333,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,removed,0.05,23.378116167369974,11.791180226537314,inf,8.824181294863099,10.268735377092867,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,as_is,0.1,19.299710112735113,12.493389044140212,inf,21.25358995373916,24.653181430885333,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,removed,0.1,24.678002776995534,12.29798642044842,inf,8.824181294863099,10.268735377092867,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,as_is,0.2,19.86571252063939,13.969740016650514,inf,21.25358995373916,24.653181430885333,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,harmonic,centroid,removed,0.2,26.833181425803456,13.739633598950494,inf,8.824181294863099,10.268735377092867,1.000796779796515,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,as_is,0.025,21.16745139638022,7.594429686184856,10.46,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,removed,0.025,9.934048905117102,10.971929388969203,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,as_is,0.05,22.767469285876366,10.607758226249796,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,removed,0.05,11.967207441926139,14.230490956815993,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,as_is,0.1,26.873476988720427,17.31119085296502,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,removed,0.1,17.7874960461062,22.675799614643715,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,as_is,0.2,51.431669704860596,40.815024041501374,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,constant_velocity,centroid,removed,0.2,47.201422346354306,46.04628919503825,inf,nan,nan,nan,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,as_is,0.025,20.18556127971982,7.713153772277689,inf,74.60007965968617,74.620828852019,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,removed,0.025,9.808262953011582,9.196059188614873,inf,63.88833461211051,68.40827988151656,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,as_is,0.05,21.028467018375622,9.145843975592491,inf,74.60007965968617,74.620828852019,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,removed,0.05,11.309936460626872,10.545548472265937,inf,63.88833461211051,68.40827988151656,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,as_is,0.1,23.31762664128845,14.448136219594112,inf,74.60007965968617,74.620828852019,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,removed,0.1,17.400358042570012,16.358751469362172,inf,63.88833461211051,68.40827988151656,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,as_is,0.2,35.05107849724351,26.756352818080224,inf,74.60007965968617,74.620828852019,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_two_layer,centroid,removed,0.2,32.778138120515806,28.148054668572247,inf,63.88833461211051,68.40827988151656,1.072758500200103,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,as_is,0.025,23.154416969112845,10.243452995398634,10.370000000000001,67.20228415136854,62.62414487527746,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,removed,0.025,14.777260421248522,12.914911071595226,inf,64.70308225159697,57.25817732831817,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,as_is,0.05,26.853372745440076,14.053939350720238,10.375,67.20228415136854,62.62414487527746,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,removed,0.05,20.31063846682362,15.335820982439497,inf,64.70308225159697,57.25817732831817,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,as_is,0.1,33.86077228920752,24.24750175341601,inf,67.20228415136854,62.62414487527746,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,removed,0.1,32.34934794097468,25.820644398100264,inf,64.70308225159697,57.25817732831817,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,as_is,0.2,55.8525369006077,48.06160567982877,inf,67.20228415136854,62.62414487527746,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_lmu,centroid,removed,0.2,55.806520178140715,46.52530399148001,inf,64.70308225159697,57.25817732831817,0.8756024124508133,nan,nan,0.0,2100,0.0
development,loop_break_01/diagonal,wall_target,snn_phasemap,snn,as_is,0.025,19.633377627453967,14.915422165620633,inf,31.541710470071877,38.203671045929354,0.49422631317176413,nan,nan,0.0,2100,0.0
